deviation_factor,midpoint
1.0,"(19, 28)"
1.0,"(19, 29)"
1.0,"(19, 30)"
1.0,"(19, 31)"
1.0,"(19, 32)"
1.0,"(19, 33)"
1.0,"(19, 34)"
1.0,"(19, 35)"
1.0,"(19, 36)"
1.0,"(19, 37)"
1.0,"(19, 38)"
1.0,"(20, 14)"
1.0,"(20, 15)"
1.0,"(20, 16)"
1.0,"(20, 17)"
1.0,"(20, 18)"
1.0,"(20, 19)"
1.0,"(20, 20)"
1.0,"(20, 21)"
1.0,"(20, 22)"
1.0,"(20, 23)"
1.0,"(20, 24)"
1.0,"(20, 25)"
1.0,"(20, 26)"
1.0,"(20, 27)"
1.0,"(20, 28)"
1.0,"(20, 29)"
1.0,"(20, 30)"
1.0,"(20, 31)"
1.0,"(20, 32)"
1.0,"(20, 33)"
1.0,"(20, 34)"
1.0,"(20, 35)"
1.0,"(20, 36)"
1.0,"(20, 37)"
1.0,"(20, 38)"
1.0,"(21, 14)"
1.0,"(21, 15)"
1.0,"(21, 16)"
1.0,"(21, 17)"
1.0,"(21, 18)"
1.0,"(21, 19)"
1.0,"(21, 20)"
1.0,"(21, 21)"
1.0,"(21, 22)"
1.0,"(21, 23)"
1.0,"(21, 24)"
1.0,"(21, 25)"
1.0,"(21, 26)"
1.0,"(21, 27)"
1.0,"(21, 28)"
1.0,"(21, 29)"
1.0,"(21, 30)"
1.0,"(21, 31)"
1.0,"(21, 32)"
1.0,"(21, 33)"
1.0,"(21, 34)"
1.0,"(21, 35)"
1.0,"(21, 36)"
1.0,"(21, 37)"
1.0,"(21, 38)"
1.0,"(22, 14)"
1.0,"(22, 15)"
1.0,"(22, 16)"
1.0,"(22, 17)"
1.0,"(22, 18)"
1.0,"(22, 19)"
1.0,"(22, 20)"
1.0,"(22, 21)"
1.0,"(22, 22)"
1.0,"(22, 23)"
1.0,"(22, 24)"
1.0,"(22, 25)"
1.0,"(22, 26)"
1.0,"(22, 27)"
1.0,"(22, 28)"
1.0,"(22, 29)"
1.0,"(22, 30)"
1.0,"(22, 31)"
1.0,"(22, 32)"
1.0,"(22, 33)"
1.0,"(22, 34)"
1.0,"(22, 35)"
1.0,"(22, 36)"
1.0,"(22, 37)"
1.0,"(22, 38)"
1.0,"(23, 14)"
1.0,"(23, 15)"
1.0,"(23, 16)"
1.0,"(23, 17)"
1.0,"(23, 18)"
1.0,"(23, 19)"
1.0,"(23, 20)"
1.0,"(23, 21)"
1.0,"(23, 22)"
1.0,"(23, 23)"
1.0,"(23, 24)"
1.0,"(23, 25)"
1.0,"(23, 26)"
1.0,"(23, 27)"
1.0,"(23, 28)"
1.0,"(23, 29)"
1.0,"(23, 30)"
1.0,"(23, 31)"
1.0,"(23, 32)"
1.0,"(23, 33)"
1.0,"(23, 34)"
1.0,"(23, 35)"
1.0,"(23, 36)"
1.0,"(23, 37)"
1.0,"(23, 38)"
1.0,"(24, 14)"
1.0,"(24, 15)"
1.0,"(24, 16)"
1.0,"(24, 17)"
1.0,"(24, 18)"
1.0,"(24, 19)"
1.0,"(24, 20)"
1.0,"(24, 21)"
1.0,"(24, 22)"
1.0,"(24, 23)"
1.0,"(24, 24)"
1.0,"(24, 25)"
1.0,"(24, 26)"
1.0,"(24, 27)"
1.0,"(24, 28)"
1.0,"(24, 29)"
1.0,"(24, 30)"
1.0,"(24, 31)"
1.0,"(24, 32)"
1.0,"(24, 33)"
1.0,"(24, 34)"
1.0,"(24, 35)"
1.0,"(24, 36)"
1.0,"(24, 37)"
1.0,"(24, 38)"
1.0,"(25, 14)"
1.0,"(25, 15)"
1.0,"(25, 16)"
1.0,"(25, 17)"
1.0,"(25, 18)"
1.0,"(25, 19)"
1.0,"(25, 20)"
1.0,"(25, 21)"
1.0,"(25, 22)"
1.0,"(25, 23)"
1.0,"(25, 24)"
1.0,"(25, 25)"
1.0,"(25, 26)"
1.0,"(25, 27)"
1.0,"(25, 28)"
1.0,"(25, 29)"
1.0,"(25, 30)"
1.0,"(25, 31)"
1.0,"(25, 32)"
1.0,"(25, 33)"
1.0,"(25, 34)"
1.0,"(25, 35)"
1.0,"(25, 36)"
1.0,"(25, 37)"
1.0,"(25, 38)"
1.0,"(26, 14)"
1.0,"(26, 15)"
1.0,"(26, 16)"
1.0,"(26, 17)"
1.0,"(26, 18)"
1.0,"(26, 19)"
1.0,"(26, 20)"
1.0,"(26, 21)"
1.0,"(26, 22)"
1.0,"(26, 23)"
1.0,"(26, 24)"
1.0,"(26, 25)"
1.0,"(26, 26)"
1.0,"(26, 27)"
1.0,"(26, 28)"
1.0,"(26, 29)"
1.0,"(26, 30)"
1.0,"(26, 31)"
1.0,"(26, 32)"
1.0,"(26, 33)"
1.0,"(26, 34)"
1.0,"(26, 35)"
1.0,"(26, 36)"
1.0,"(26, 37)"
1.0,"(26, 38)"
1.0,"(27, 14)"
1.0,"(27, 15)"
1.0,"(27, 16)"
1.0,"(27, 17)"
1.0,"(27, 18)"
1.0,"(27, 19)"
1.0,"(27, 20)"
1.0,"(27, 21)"
1.0,"(27, 22)"
1.0,"(27, 23)"
1.0,"(27, 24)"
1.0,"(27, 25)"
1.0,"(27, 26)"
1.0,"(27, 27)"
1.0,"(27, 28)"
1.0,"(27, 29)"
1.0,"(27, 30)"
1.0,"(27, 31)"
1.0,"(27, 32)"
1.0,"(27, 33)"
1.0,"(27, 34)"
1.0,"(27, 35)"
1.0,"(27, 36)"
1.0,"(27, 37)"
1.0,"(27, 38)"
1.0,"(28, 14)"
1.0,"(28, 15)"
1.0,"(28, 16)"
1.0,"(28, 17)"
1.0,"(28, 18)"
1.0,"(28, 19)"
1.0,"(28, 20)"
1.0,"(28, 21)"
1.0,"(28, 22)"
1.0,"(28, 23)"
1.0,"(28, 24)"
1.0,"(28, 25)"
1.0,"(28, 26)"
1.0,"(28, 27)"
1.0,"(28, 28)"
1.0,"(28, 29)"
1.0,"(28, 30)"
1.0,"(28, 31)"
1.0,"(28, 32)"
1.0,"(28, 33)"
1.0,"(28, 34)"
1.0,"(28, 35)"
1.0,"(28, 36)"
1.0,"(28, 37)"
1.0,"(28, 38)"
1.0,"(29, 14)"
1.0,"(29, 15)"
1.0,"(29, 16)"
1.0,"(29, 17)"
1.0,"(29, 18)"
1.0,"(29, 19)"
1.0,"(29, 20)"
1.0,"(29, 21)"
1.0,"(29, 22)"
1.0,"(29, 23)"
1.0,"(29, 24)"
1.0,"(29, 25)"
1.0,"(29, 26)"
1.0,"(29, 27)"
1.0,"(29, 28)"
1.0,"(29, 29)"
1.0,"(29, 30)"
1.0,"(29, 31)"
1.0,"(29, 32)"
1.0,"(29, 33)"
1.0,"(29, 34)"
1.0,"(29, 35)"
1.0,"(29, 36)"
1.0,"(29, 37)"
1.0,"(29, 38)"
1.0,"(30, 14)"
1.0,"(30, 15)"
1.0,"(30, 16)"
1.0,"(30, 17)"
1.0,"(30, 18)"
1.0,"(30, 19)"
1.0,"(30, 20)"
1.0,"(30, 21)"
1.0,"(30, 22)"
1.0,"(30, 23)"
1.0,"(30, 24)"
1.0,"(30, 25)"
1.0,"(30, 26)"
1.0,"(30, 27)"
1.0,"(30, 28)"
1.0,"(30, 29)"
1.0,"(30, 30)"
1.0,"(30, 31)"
1.0,"(30, 32)"
1.0,"(30, 33)"
1.0,"(30, 34)"
1.0,"(30, 35)"
1.0,"(30, 36)"
1.0,"(30, 37)"
1.0,"(30, 38)"
1.0,"(31, 14)"
1.0,"(31, 15)"
1.0,"(31, 16)"
1.0,"(31, 17)"
1.0,"(31, 18)"
1.0,"(31, 19)"
1.0,"(31, 20)"
1.0,"(31, 21)"
1.0,"(31, 22)"
1.0,"(31, 23)"
1.0,"(31, 24)"
1.0,"(31, 25)"
1.0,"(31, 26)"
1.0,"(31, 27)"
1.0,"(31, 28)"
1.0,"(31, 29)"
1.0,"(31, 30)"
1.0,"(31, 31)"
1.0,"(31, 32)"
1.0,"(31, 33)"
1.0,"(31, 34)"
1.0,"(31, 35)"
1.0,"(31, 36)"
1.0,"(31, 37)"
1.0,"(31, 38)"
1.03,"(9, 13)"
1.03,"(9, 39)"
1.03,"(10, 13)"
1.03,"(10, 39)"
1.03,"(11, 13)"
1.03,"(11, 39)"
1.03,"(12, 13)"
1.03,"(12, 39)"
1.03,"(13, 13)"
1.03,"(13, 39)"
1.03,"(14, 13)"
1.03,"(14, 39)"
1.03,"(15, 13)"
1.03,"(15, 39)"
1.03,"(16, 13)"
1.03,"(16, 39)"
1.03,"(17, 13)"
1.03,"(17, 39)"
1.03,"(18, 13)"
1.03,"(18, 39)"
1.03,"(19, 13)"
1.03,"(19, 39)"
1.03,"(20, 13)"
1.03,"(20, 39)"
1.03,"(21, 13)"
1.03,"(21, 39)"
1.03,"(22, 13)"
1.03,"(22, 39)"
1.03,"(23, 13)"
1.03,"(23, 39)"
1.03,"(24, 13)"
1.03,"(24, 39)"
1.03,"(25, 13)"
1.03,"(25, 39)"
1.03,"(26, 13)"
1.03,"(26, 39)"
1.03,"(27, 13)"
1.03,"(27, 39)"
1.03,"(28, 13)"
1.03,"(28, 39)"
1.03,"(29, 13)"
1.03,"(29, 39)"
1.03,"(30, 13)"
1.03,"(30, 39)"
1.03,"(31, 13)"
1.03,"(31, 39)"
1.06,"(9, 12)"
1.06,"(10, 12)"
1.06,"(11, 12)"
1.06,"(12, 12)"
1.06,"(13, 12)"
1.06,"(14, 12)"
1.06,"(15, 12)"
1.06,"(16, 12)"
1.06,"(17, 12)"
1.06,"(18, 12)"
1.06,"(19, 12)"
1.06,"(20, 12)"
1.06,"(21, 12)"
1.06,"(22, 12)"
1.06,"(23, 12)"
1.06,"(24, 12)"
1.06,"(25, 12)"
1.06,"(26, 12)"
1.06,"(27, 12)"
1.06,"(28, 12)"
1.06,"(29, 12)"
1.06,"(30, 12)"
1.06,"(31, 12)"
1.1,"(9, 11)"
1.1,"(10, 11)"
1.1,"(11, 11)"
1.1,"(12, 11)"
1.1,"(13, 11)"
1.1,"(14, 11)"
1.1,"(15, 11)"
1.1,"(16, 11)"
1.1,"(17, 11)"
1.1,"(18, 11)"
1.1,"(19, 11)"
1.1,"(20, 11)"
1.1,"(21, 11)"
1.1,"(22, 11)"
1.1,"(23, 11)"
1.1,"(24, 11)"
1.1,"(25, 11)"
1.1,"(26, 11)"
1.1,"(27, 11)"
1.1,"(28, 11)"
1.1,"(29, 11)"
1.1,"(30, 11)"
1.1,"(31, 11)"
1.13,"(9, 10)"
1.13,"(10, 10)"
1.13,"(11, 10)"
1.13,"(12, 10)"
1.13,"(13, 10)"
1.13,"(14, 10)"
1.13,"(15, 10)"
1.13,"(16, 10)"
1.13,"(17, 10)"
1.13,"(18, 10)"
1.13,"(19, 10)"
1.13,"(20, 10)"
1.13,"(21, 10)"
1.13,"(22, 10)"
1.13,"(23, 10)"
1.13,"(24, 10)"
1.13,"(25, 10)"
1.13,"(26, 10)"
1.13,"(27, 10)"
1.13,"(28, 10)"
1.13,"(29, 10)"
1.13,"(30, 10)"
1.13,"(31, 10)"
1.16,"(9, 9)"
1.16,"(10, 9)"
1.16,"(11, 9)"
1.16,"(12, 9)"
1.16,"(13, 9)"
1.16,"(14, 9)"
1.16,"(15, 9)"
1.16,"(16, 9)"
1.16,"(17, 9)"
1.16,"(18, 9)"
1.16,"(19, 9)"
1.16,"(20, 9)"
1.16,"(21, 9)"
1.16,"(22, 9)"
1.16,"(23, 9)"
1.16,"(24, 9)"
1.16,"(25, 9)"
1.16,"(26, 9)"
1.16,"(27, 9)"
1.16,"(28, 9)"
1.16,"(29, 9)"
1.16,"(30, 9)"
1.16,"(31, 9)"
1.19,"(9, 8)"
1.19,"(10, 8)"
1.19,"(11, 8)"
1.19,"(12, 8)"
1.19,"(13, 8)"
1.19,"(14, 8)"
1.19,"(15, 8)"
1.19,"(16, 8)"
1.19,"(17, 8)"
1.19,"(18, 8)"
1.19,"(19, 8)"
1.19,"(20, 8)"
1.19,"(21, 8)"
1.19,"(22, 8)"
1.19,"(23, 8)"
1.19,"(24, 8)"
1.19,"(25, 8)"
1.19,"(26, 8)"
1.19,"(27, 8)"
1.19,"(28, 8)"
1.19,"(29, 8)"
1.19,"(30, 8)"
1.19,"(31, 8)"
1.22,"(9, 7)"
1.22,"(10, 7)"
1.22,"(11, 7)"
1.22,"(12, 7)"
1.22,"(13, 7)"
1.22,"(14, 7)"
1.22,"(15, 7)"
1.22,"(16, 7)"
1.22,"(17, 7)"
1.22,"(18, 7)"
1.22,"(19, 7)"
1.22,"(20, 7)"
1.22,"(21, 7)"
1.22,"(22, 7)"
1.22,"(23, 7)"
1.22,"(24, 7)"
1.22,"(25, 7)"
1.22,"(26, 7)"
1.22,"(27, 7)"
1.22,"(28, 7)"
1.22,"(29, 7)"
1.22,"(30, 7)"
1.22,"(31, 7)"
1.25,"(9, 6)"
1.25,"(10, 6)"
1.25,"(11, 6)"
1.25,"(12, 6)"
1.25,"(13, 6)"
1.25,"(14, 6)"
1.25,"(15, 6)"
1.25,"(16, 6)"
1.25,"(17, 6)"
1.25,"(18, 6)"
1.25,"(19, 6)"
1.25,"(20, 6)"
1.25,"(21, 6)"
1.25,"(22, 6)"
1.25,"(23, 6)"
1.25,"(24, 6)"
1.25,"(25, 6)"
1.25,"(26, 6)"
1.25,"(27, 6)"
1.25,"(28, 6)"
1.25,"(29, 6)"
1.25,"(30, 6)"
1.25,"(31, 6)"
1.29,"(9, 5)"
1.29,"(10, 5)"
1.29,"(11, 5)"
1.29,"(12, 5)"
1.29,"(13, 5)"
1.29,"(14, 5)"
1.29,"(15, 5)"
1.29,"(16, 5)"
1.29,"(17, 5)"
1.29,"(18, 5)"
1.29,"(19, 5)"
1.29,"(20, 5)"
1.29,"(21, 5)"
1.29,"(22, 5)"
1.29,"(23, 5)"
1.29,"(24, 5)"
1.29,"(25, 5)"
1.29,"(26, 5)"
1.29,"(27, 5)"
1.29,"(28, 5)"
1.29,"(29, 5)"
1.29,"(30, 5)"
1.29,"(31, 5)"
1.32,"(9, 4)"
1.32,"(10, 4)"
1.32,"(11, 4)"
1.32,"(12, 4)"
1.32,"(13, 4)"
1.32,"(14, 4)"
1.32,"(15, 4)"
1.32,"(16, 4)"
1.32,"(17, 4)"
1.32,"(18, 4)"
1.32,"(19, 4)"
1.32,"(20, 4)"
1.32,"(21, 4)"
1.32,"(22, 4)"
1.32,"(23, 4)"
1.32,"(24, 4)"
1.32,"(25, 4)"
1.32,"(26, 4)"
1.32,"(27, 4)"
1.32,"(28, 4)"
1.32,"(29, 4)"
1.32,"(30, 4)"
1.32,"(31, 4)"
1.35,"(9, 3)"
1.35,"(10, 3)"
1.35,"(11, 3)"
1.35,"(12, 3)"
1.35,"(13, 3)"
1.35,"(14, 3)"
1.35,"(15, 3)"
1.35,"(16, 3)"
1.35,"(17, 3)"
1.35,"(18, 3)"
1.35,"(19, 3)"
1.35,"(20, 3)"
1.35,"(21, 3)"
1.35,"(22, 3)"
1.35,"(23, 3)"
1.35,"(24, 3)"
1.35,"(25, 3)"
1.35,"(26, 3)"
1.35,"(27, 3)"
1.35,"(28, 3)"
1.35,"(29, 3)"
1.35,"(30, 3)"
1.35,"(31, 3)"
1.38,"(9, 2)"
1.38,"(10, 2)"
1.38,"(11, 2)"
1.38,"(12, 2)"
1.38,"(13, 2)"
1.38,"(14, 2)"
1.38,"(15, 2)"
1.38,"(16, 2)"
1.38,"(17, 2)"
1.38,"(18, 2)"
1.38,"(19, 2)"
1.38,"(20, 2)"
1.38,"(21, 2)"
1.38,"(22, 2)"
1.38,"(23, 2)"
1.38,"(24, 2)"
1.38,"(25, 2)"
1.38,"(26, 2)"
1.38,"(27, 2)"
1.38,"(28, 2)"
1.38,"(29, 2)"
1.38,"(30, 2)"
1.38,"(31, 2)"
1.41,"(9, 1)"
1.41,"(10, 1)"
1.41,"(11, 1)"
1.41,"(12, 1)"
1.41,"(13, 1)"
1.41,"(14, 1)"
1.41,"(15, 1)"
1.41,"(16, 1)"
1.41,"(17, 1)"
1.41,"(18, 1)"
1.41,"(19, 1)"
1.41,"(20, 1)"
1.41,"(21, 1)"
1.41,"(22, 1)"
1.41,"(23, 1)"
1.41,"(24, 1)"
1.41,"(25, 1)"
1.41,"(26, 1)"
1.41,"(27, 1)"
1.41,"(28, 1)"
1.41,"(29, 1)"
1.41,"(30, 1)"
1.41,"(31, 1)"
1.44,"(9, 0)"
1.44,"(10, 0)"
1.44,"(11, 0)"
1.44,"(12, 0)"
1.44,"(13, 0)"
1.44,"(14, 0)"
1.44,"(15, 0)"
1.44,"(16, 0)"
1.44,"(17, 0)"
1.44,"(18, 0)"
1.44,"(19, 0)"
1.44,"(20, 0)"
1.44,"(21, 0)"
1.44,"(22, 0)"
1.44,"(23, 0)"
1.44,"(24, 0)"
1.44,"(25, 0)"
1.44,"(26, 0)"
1.44,"(27, 0)"
1.44,"(28, 0)"
1.44,"(29, 0)"
1.44,"(30, 0)"
1.44,"(31, 0)"
